"","CountryName","RegionName","Country_Region","IsSpecialty","Date","PredictedDailyNewCases","Percent_Immune","S","I","R","beta","gamma","Re"
"670","Argentina","","Argentina ",0,2021-01-01,"14405.2426696592",31.748812945205,0.651770920450602,0.0307409500973479,0.31748812945205,0.18,0.055,3.27272727272727
"770","Aruba","","Aruba ",0,2021-01-01,"23.5901584886078",45.0216715193123,0.523543405840266,0.0262398789666109,0.450216715193124,0.18,0.055,3.27272727272727
"870","Australia","","Australia ",0,2021-01-01,"0.0130680663569365",1.05455136420051,0.989412668148211,0.000041818209783892,0.0105455136420051,0.000000563723074123446,0.055,0.0000102495104386081
"970","Austria","","Austria ",0,2021-01-01,"6259.47406794986",33.8521722166284,0.587833815967452,0.0736444618662645,0.338521722166284,0.18,0.055,3.27272727272727
"1070","Azerbaijan","","Azerbaijan ",0,2021-01-01,"14825.7666354371",17.3528986301146,0.694570943655946,0.131900070042907,0.173528986301146,0.18,0.055,3.27272727272727
"11101","Bahamas","","Bahamas ",0,2021-01-01,"5.9902306855829",19.0849064760286,0.804153147403306,0.00499778783640799,0.190849064760286,0.0170866741369236,0.055,0.310666802489519
"1270","Bahrain","","Bahrain ",0,2021-01-01,"74.1634766859788",49.8993235336842,0.488829586672334,0.0121771779908246,0.498993235336842,0.0479437135327943,0.055,0.871703882414441
"1370","Bangladesh","","Bangladesh ",0,2021-01-01,"407.153429619386",2.83285987467658,0.969839331144767,0.00183207010846725,0.0283285987467658,0.00271947568460593,0.055,0.0494450124473805
"1470","Barbados","","Barbados ",0,2021-01-01,"0.0148448488821487",0.960782675216431,0.989960832494092,0.000431340753744015,0.00960782675216431,0.0000568223880654736,0.055,0.00103313432846316
"1570","Belarus","","Belarus ",0,2021-01-01,"7605.93309470423",16.7959776968511,0.765141204730191,0.0668990183012984,0.16795977696851,0.18,0.055,3.27272727272727
"1670","Belgium","","Belgium ",0,2021-01-01,"3053.69232863165",49.8790882206772,0.466279492303319,0.0349296254899087,0.498790882206772,0.18,0.055,3.27272727272727
"1770","Belize","","Belize ",0,2021-01-01,"627.489345782593",21.4610784074025,0.629798607507433,0.155590608418542,0.214610784074025,0.18,0.055,3.27272727272727
"1870","Benin","","Benin ",0,2021-01-01,"0.00124165568058743",0.250472342575351,0.997457606133856,0.0000376704403917233,0.00250472342575351,0.000000116407941792851,0.055,0.00000211650803259729
"1970","Bermuda","","Bermuda ",0,2021-01-01,"78.0111415797913",7.84003832361604,0.825195760568475,0.0964038561953643,0.0784003832361604,0.18,0.055,3.27272727272727
"2070","Bhutan","","Bhutan ",0,2021-01-01,"0.00220838889219976",0.534997136828401,0.994512482112757,0.000137546518958152,0.00534997136828401,0.00000322013046531386,0.055,0.0000585478266420702
"2170","Bolivia","","Bolivia ",0,2021-01-01,"191.13784212849",12.1901761528995,0.873299990787768,0.00479824768323735,0.121901761528995,0.0180117577396055,0.055,0.327486504356464
"2270","Bosnia and Herzegovina","","Bosnia and Herzegovina ",0,2021-01-01,"2376.54899537293",29.1606994413615,0.637260833417681,0.0711321721687051,0.291606994413615,0.18,0.055,3.27272727272727
"2370","Botswana","","Botswana ",0,2021-01-01,"705.059751109955",5.19179904002829,0.92723722832638,0.0208447812733374,0.0519179904002829,0.18,0.055,3.27272727272727
"2416","Brazil","","Brazil ",0,2021-01-01,"114881.383474821",31.2228385067918,0.634396158517142,0.0533754564149389,0.312228385067918,0.18,0.055,3.27272727272727
"2514","Brunei","","Brunei ",0,2021-01-01,"0.00000243415874479069",0.329911403897553,0.996693308619779,0.00000757734124534139,0.00329911403897553,0.00000000612046433499935,0.055,0.000000111281169727261
"2613","Bulgaria","","Bulgaria ",0,2021-01-01,"6979.71966944257",24.5372330887412,0.65928446962322,0.0953431994893681,0.245372330887412,0.18,0.055,3.27272727272727
"2713","Burkina Faso","","Burkina Faso ",0,2021-01-01,"0.0909888809846962",0.163528706917173,0.998060075378088,0.000304637552740234,0.00163528706917173,0.00000478813863664333,0.055,0.0000870570661207877
"2813","Burundi","","Burundi ",0,2021-01-01,"0.0000678529850119958",0.0574259369655889,0.999407574858977,0.0000181657713674196,0.000574259369655889,0.00000000627698589720366,0.055,0.000000114127016312794
"2913","Cambodia","","Cambodia ",0,2021-01-01,"0.00000385613719799949",0.0211348919757808,0.99978226836643,0.00000638271381242914,0.000211348919757808,0.000000000277447360333589,0.055,0.00000000504449746061072
"3013","Cameroon","","Cameroon ",0,2021-01-01,"0.257043404551951",0.901605254059065,0.990790830757877,0.000193116701532544,0.00901605254059065,0.000010651292256178,0.055,0.000193659859203236
"3117","Canada","","Canada ",0,2021-01-01,"31335.1388285593",12.3630424360811,0.811296937509557,0.0650726381296324,0.123630424360811,0.18,0.055,3.27272727272727
"3215","Cape Verde","","Cape Verde ",0,2021-01-01,"151.765758370002",19.9910067665755,0.777249667514143,0.0228402648201033,0.199910067665755,0.18,0.055,3.27272727272727
"3313","Central African Republic","","Central African Republic ",0,2021-01-01,"0.000355806518200552",1.01222352696444,0.989861287547107,0.0000164771832485571,0.0101222352696444,0.0000000838740472908217,0.055,0.00000152498267801494
"3413","Chad","","Chad ",0,2021-01-01,"0.000485634759343156",0.101844762024796,0.998950510373899,0.0000310420058529289,0.00101844762024796,0.0000000325217739240505,0.055,0.000000591304980437281
"3513","Chile","","Chile ",0,2021-01-01,"4572.5224801359",28.7492755243699,0.690645186475839,0.021862058280462,0.287492755243699,0.18,0.055,3.27272727272727
"3613","China","","China ",0,2021-01-01,"0.00000851850199978799",0.0577817299494194,0.999421603469676,0.000000579230830399969,0.000577817299494194,0.00000000000651024373299336,0.055,0.000000000118368067872607
"3713","Colombia","","Colombia ",0,2021-01-01,"27860.8189176044",27.2271048119202,0.676842964190941,0.0508859876898573,0.272271048119202,0.18,0.055,3.27272727272727
"3813","Comoros","","Comoros ",0,2021-01-01,"0.00313841665899872",0.702196041253889,0.992842894026873,0.000135145560588487,0.00702196041253889,0.00000405819563092935,0.055,0.0000737853751078064
"3913","Congo","","Congo ",0,2021-01-01,"0.212356815980456",1.08890420129003,0.988749958384355,0.000360999602745231,0.0108890420129003,0.0000445416680242353,0.055,0.00080984850953155
"4013","Costa Rica","","Costa Rica ",0,2021-01-01,"2629.94988351388",28.6313469425884,0.664888389218477,0.0487981413556382,0.286313469425884,0.18,0.055,3.27272727272727
"4117","Cote d'Ivoire","","Cote d'Ivoire ",0,2021-01-01,"0.0410062097726041",0.784026247286095,0.992076608521906,0.0000831290052324523,0.00784026247286095,0.00000170999932547211,0.055,0.0000310908968267657
"4215","Croatia","","Croatia ",0,2021-01-01,"4745.64524828081",38.8378531865519,0.456989888396506,0.154631579737976,0.388378531865519,0.18,0.055,3.27272727272727
"4313","Cuba","","Cuba ",0,2021-01-01,"0.850654916508574",0.755286299916171,0.991871903290184,0.000575233710654234,0.00755286299916171,0.0000826125303585862,0.055,0.00150204600651975
"4413","Cyprus","","Cyprus ",0,2021-01-01,"1609.32267642301",13.3108246302173,0.753756668259041,0.113135085438786,0.133108246302173,0.18,0.055,3.27272727272727
"4513","Czech Republic","","Czech Republic ",0,2021-01-01,"5152.38747839944",51.268056995511,0.41644020613134,0.0708792239135509,0.51268056995511,0.18,0.055,3.27272727272727
"4613","Democratic Republic of Congo","","Democratic Republic of Congo ",0,2021-01-01,"0.0298691987009079",0.145883262216332,0.998453201552262,0.0000879658255746026,0.00145883262216332,0.000000366855782427469,0.055,0.0000066701051350449
"4713","Denmark","","Denmark ",0,2021-01-01,"8795.99074141451",19.9769790620128,0.656007090043581,0.144223119336291,0.199769790620128,0.18,0.055,3.27272727272727
"4813","Djibouti","","Djibouti ",0,2021-01-01,"0.811337115686001",5.58828302030092,0.943066364824284,0.00105080497270771,0.0558828302030092,0.00090331055390136,0.055,0.016423828252752
"4913","Dominica","","Dominica ",0,2021-01-01,"0.000829837760747409",1.15595765850486,0.988250828347514,0.000189595067438298,0.0115595765850486,0.000012744454266217,0.055,0.000231717350294854
"5013","Dominican Republic","","Dominican Republic ",0,2021-01-01,"3732.0766812487",13.8115930153621,0.835566045986237,0.026318023860142,0.138115930153621,0.18,0.055,3.27272727272727
"5117","Ecuador","","Ecuador ",0,2021-01-01,"1243.65977628704",10.9849971937416,0.88046647488244,0.00968355318014316,0.109849971937416,0.0775390561019509,0.055,1.40980102003547
"5215","Egypt","","Egypt ",0,2021-01-01,"4.73877284410992",1.12077798321342,0.988412207372049,0.000380012795816537,0.0112077798321342,0.0000509374162039125,0.055,0.000926134840071137
"5313","El Salvador","","El Salvador ",0,2021-01-01,"480.055245728094",6.16193593855139,0.92883397384718,0.00954666676730634,0.0616193593855139,0.0814129017354379,0.055,1.48023457700796
"5413","Eritrea","","Eritrea ",0,2021-01-01,"0.0013937979115326",0.100213343743875,0.998909129609022,0.0000887369535389729,0.00100213343743875,0.000000252117791075569,0.055,0.00000458395983773762
"5513","Estonia","","Estonia ",0,2021-01-01,"1976.17989813602",14.458199397621,0.726717118899591,0.128700887124199,0.14458199397621,0.18,0.055,3.27272727272727
"5613","Eswatini","","Eswatini ",0,2021-01-01,"165.157095526899",5.91066652972891,0.927632202868066,0.0132611318346453,0.0591066652972891,0.156592348219381,0.055,2.84713360398874
"5713","Ethiopia","","Ethiopia ",0,2021-01-01,"3.89894371439004",0.999042814790397,0.989657129626937,0.000352442225159603,0.00999042814790397,0.000039266295224355,0.055,0.000713932640442818
"5813","Faeroe Islands","","Faeroe Islands ",0,2021-01-01,"3.98446363851758",9.77364691654333,0.892280247162556,0.00998328367201027,0.0977364691654333,0.0841088083356228,0.055,1.52925106064769
"5913","Fiji","","Fiji ",0,2021-01-01,"0.00000205442794509736",0.0448657808906471,0.999538457589008,0.0000128846020849391,0.000448657808906471,0.00000000243973798954265,0.055,0.0000000443588725371392
"6013","Finland","","Finland ",0,2021-01-01,"2422.61216912831",5.47683672087265,0.914465474699128,0.0307661580921453,0.0547683672087265,0.18,0.055,3.27272727272727
"6117","France","","France ",0,2021-01-01,"28119.9728243612",34.9440112384489,0.606109247187992,0.0444506404275199,0.349440112384489,0.18,0.055,3.27272727272727
"6215","Gabon","","Gabon ",0,2021-01-01,"1.33152968927789",4.23464299605081,0.9567437399216,0.00090983011789201,0.0423464299605081,0.000691124397828036,0.055,0.0125658981423279
"6313","Gambia","","Gambia ",0,2021-01-01,"0.00797892317223159",1.49415707215123,0.984967460426669,0.0000909688518186525,0.0149415707215123,0.00000363178371612372,0.055,0.0000660324312022494
"6413","Georgia","","Georgia ",0,2021-01-01,"3829.89607916158",44.7799438377754,0.392882247163078,0.159318314459167,0.447799438377754,0.18,0.055,3.27272727272727
"6513","Germany","","Germany ",0,2021-01-01,"93647.8990403982",16.3562161120008,0.741397987750009,0.095039851129983,0.163562161120008,0.18,0.055,3.27272727272727
"6613","Ghana","","Ghana ",0,2021-01-01,"1.66143444812769",1.62493674955424,0.983402072425668,0.000348560078788666,0.0162493674955424,0.0000588157378394322,0.055,0.00106937705162604
"6713","Greece","","Greece ",0,2021-01-01,"6151.57846894814",11.4957814315854,0.84018832285285,0.0448538628312951,0.114957814315854,0.18,0.055,3.27272727272727
"6813","Greenland","","Greenland ",0,2021-01-01,"0.0000180132559748358",0.31397672674126,0.996801455901739,0.0000587768308479967,0.0031397672674126,0.000000353320760496101,0.055,0.00000642401382720183
"6913","Guam","","Guam ",0,2021-01-01,"21.6875708304915",39.979531482177,0.582693454609841,0.0175112305683889,0.39979531482177,0.141349891355602,0.055,2.56999802464731
"7013","Guatemala","","Guatemala ",0,2021-01-01,"818.294787907696",6.94445456453148,0.922992938254744,0.00756251609994107,0.0694445456453148,0.0502425748766924,0.055,0.913501361394408
"7117","Guinea","","Guinea ",0,2021-01-01,"0.0742553406507795",1.02737703653844,0.98958248296371,0.000143746670905412,0.0102737703653844,0.00000657958328480202,0.055,0.0001196287869964
"7215","Guyana","","Guyana ",0,2021-01-01,"159.446755489815",7.28545885286813,0.911066496410404,0.0160789150609143,0.0728545885286813,0.18,0.055,3.27272727272727
"7313","Haiti","","Haiti ",0,2021-01-01,"0.0447296726670174",0.792069065028401,0.99194836079902,0.000130948550695645,0.00792069065028401,0.00000430106315667256,0.055,0.0000782011483031374
"7413","Honduras","","Honduras ",0,2021-01-01,"1094.66458019163",11.0808869117569,0.877061003770348,0.0121301271120835,0.110808869117569,0.121572823455872,0.055,2.21041497192494
"7513","Hong Kong","","Hong Kong ",0,2021-01-01,"1.85251297613286",0.893749950146648,0.990114181996872,0.000948318501662101,0.00893749950146648,0.000271811316281297,0.055,0.00494202393238721
"7613","Hungary","","Hungary ",0,2021-01-01,"11128.3895669348",27.3200477221387,0.609227414216156,0.117572108562457,0.273200477221387,0.18,0.055,3.27272727272727
"7713","Iceland","","Iceland ",0,2021-01-01,"11.7202366928923",15.5765271106224,0.83714742647243,0.0070873024213462,0.155765271106224,0.0377802925252163,0.055,0.686914409549387
"7813","India","","India ",0,2021-01-01,"23624.5862549134",6.85717700303005,0.926750216977262,0.00467801299243763,0.0685717700303005,0.0188311321057177,0.055,0.342384220103959
"7913","Indonesia","","Indonesia ",0,2021-01-01,"1949.95579249086",2.11678071322417,0.975548566336982,0.00328362653077646,0.0211678071322417,0.00784192389289666,0.055,0.142580434416303
"8013","Iran","","Iran ",0,2021-01-01,"45408.5539794103",12.6763360632261,0.831753228537309,0.0414834108304299,0.126763360632261,0.18,0.055,3.27272727272727
"8117","Iraq","","Iraq ",0,2021-01-01,"2424.69434553268",13.6785131758647,0.854044111531159,0.0091707567101934,0.136785131758647,0.0663102553112721,0.055,1.20564100565949
"8215","Ireland","","Ireland ",0,2021-01-01,"1435.04102041243",15.0378344436685,0.827174115569388,0.0224475399939268,0.150378344436685,0.18,0.055,3.27272727272727
"8313","Israel","","Israel ",0,2021-01-01,"3525.23313893034",39.8222855036882,0.55618843453708,0.045588710426038,0.398222855036882,0.18,0.055,3.27272727272727
"8413","Italy","","Italy ",0,2021-01-01,"46211.9919591062",29.0819696375714,0.633761690772749,0.0754186128515363,0.290819696375714,0.18,0.055,3.27272727272727
"8513","Jamaica","","Jamaica ",0,2021-01-01,"105.922818148498",4.15575319882221,0.951612498638853,0.00682996937292526,0.0415575319882221,0.0427316940291383,0.055,0.776939891438879
"8613","Japan","","Japan ",0,2021-01-01,"188.151392229425",1.28541238235005,0.98526063009556,0.00188524608094016,0.0128541238235005,0.0016364035632873,0.055,0.0297527920597691
"8713","Jordan","","Jordan ",0,2021-01-01,"8460.59861817141",24.1670568602648,0.681968261706078,0.0763611696912742,0.241670568602648,0.18,0.055,3.27272727272727
"8813","Kazakhstan","","Kazakhstan ",0,2021-01-01,"2577.58564000059",9.54608756504393,0.891163899040964,0.0133752253085961,0.0954608756504393,0.15100327251209,0.055,2.74551404567437
"8913","Kenya","","Kenya ",0,2021-01-01,"25.4469780627551",1.57565234737162,0.983222907032171,0.00102056949411279,0.0157565234737162,0.000520569113101471,0.055,0.00946489296548129
"9013","Kosovo","","Kosovo ",0,2021-01-01,"1479.22439103925",23.9731967449934,0.686918000086662,0.0733500324634037,0.239731967449934,0.18,0.055,3.27272727272727
"9117","Kuwait","","Kuwait ",0,2021-01-01,"239.785564778649",32.7106535825792,0.662151211725963,0.0107422524482444,0.327106535825792,0.0617631977682831,0.055,1.1229672321506
"9215","Kyrgyz Republic","","Kyrgyz Republic ",0,2021-01-01,"1016.23212582717",11.798919096521,0.867251924654645,0.0147588843801444,0.11798919096521,0.176987862319486,0.055,3.21796113308156
"9313","Laos","","Laos ",0,2021-01-01,"0.00000000751412443378285",0.00523035500315743,0.999946888182837,0.0000008082671322828,0.0000523035500315743,0.0000000000011360690491645,0.055,0.0000000000206558008938999
"9413","Latvia","","Latvia ",0,2021-01-01,"2877.40937707324",14.1929147663682,0.72799041642501,0.130080435911308,0.141929147663682,0.18,0.055,3.27272727272727
